id,province,district,subdistrict,address,property_type,total_units,bedrooms,baths,floor_area,floor_level,land_area,latitude,longitude,nearby_stations,nearby_station_distance,nearby_bus_stops,nearby_supermarkets,nearby_shops,year_built,month_built,facilities,price
10421843,Nonthaburi,Mueang Nonthaburi,Talat Khwan,Soi Revelade 17 Revelade Road,Condo,312.0,1.0,1.0,28,2,172.0,13.853738,100.512402,2,"[['PP12 Ministry of Public Health MRT', 630], ['PP11 Nonthaburi Civic Center MRT', 690]]",10.0,9.0,14,2014,March,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1200000
10957054,Nonthaburi,Bang Yai,Bang Mae Nang,"Soi Wat Phra Non, Kanchanapisek Road",Detached House,467.0,3.0,2.0,140,1,144.0,13.852282,100.39742,0,Unknown,13.0,10.0,7,2018,May,"['Basketball court', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', 'Playground', 'Sauna', '24 hours security', 'Swimming pool']",3990000
10772652,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,ถนนเทพารักษ์ ตำบลสำโรงเหนือ อำเภอเมือง สมุทรปราการ,Condo,2041.0,1.0,1.0,22,6,124.0,13.626218,100.629021,0,Unknown,16.0,10.0,14,2017,March,"['Covered car park', 'CCTV', 'Fitness corner', 'Game room', 'Gymnasium room', 'Launderette', 'Library', 'Mini-Mart', 'Open car park', 'Pavillion', 'Playground', '24 hours security', 'Swimming pool', 'Wading pool']",1020000
11029509,Bangkok,Huai Khwang,Huai Khwang,Ratchadaphisek Road,Condo,674.0,1.0,1.0,31,9,104.0,13.780318,100.574016,1,"[['BL18 Huai Khwang MRT', 250]]",10.0,20.0,20,2016,December,"['Car Park', 'CCTV', 'Fitness corner', 'Jogging track', 'Library', 'Lift lobby', '24 hours security', 'Swimming pool']",4120000
11021636,Nonthaburi,Bang Yai,Bang Muang,Bang Muang,Townhouse,709.0,3.0,2.0,120,1,84.0,13.8344375,100.4048125,0,Unknown,3.0,4.0,16,2000,May,"['Covered car park', 'Playground', '24 hours security']",2090000
9626427,Bangkok,Ratchathewi,Thanon Phaya Thai,83 Phayathai Road,Condo,744.0,1.0,1.0,40,1,100.0,13.754343,100.532812,3,"[['N2 Phaya Thai BTS', 280], ['N1 Ratchathewi BTS', 300], ['A8 Phaya Thai Airport Link', 330]]",4.0,13.0,20,2010,July,"['BBQ pits', 'Covered car park', 'CCTV', 'Fitness corner', 'Sauna', '24 hours security', 'Swimming pool', 'Wading pool']",5650000
10867347,Samut Prakan,Bang Phli,Bang Phli Yai,Bang Phli Yai,Townhouse,674.6666666666666,3.0,3.0,145,1,116.0,13.6179375,100.6940625,0,Unknown,6.0,2.0,1,2000,November,[],3300000
10903014,Bangkok,Lat Krabang,Khlong Song Ton Nun,Khlong Song Ton Nun,Detached House,605.3333333333334,4.0,3.0,175,1,256.0,13.7530625,100.7230625,0,Unknown,7.0,6.0,1,2000,March,[],9590000
10985501,Bangkok,Sai Mai,Khlong Thanon,Thep Rak Road,Condo,536.0,1.0,1.0,31,13,221.0,13.888418,100.610426,1,"[['N19 Sai Yud BTS', 710]]",20.0,9.0,7,2020,June,"['CCTV', 'Fitness corner', 'Meeting room', '24 hours security', 'Swimming pool']",3300000
2645792,Bangkok,Huai Khwang,Huai Khwang,Rama 9 Road,Condo,1908.0,1.0,1.0,40,20,186.0,13.754565640500001,100.5754331598,0,Unknown,20.0,12.0,20,2013,June,"['Community Garden', 'CCTV', 'Eateries', 'Fitness corner', 'Launderette', 'Mini-Mart', '24 hours security', 'Swimming pool']",3190000
10589811,Bangkok,Watthana,Khlong Tan Nuea,"18 Soi Sukhumvit 59, Sukhumvit Road",Condo,228.0,1.0,1.0,36,1,151.0,13.7243773238,100.5816983386,2,"[['E6 Thong Lo BTS', 430], ['E7 Ekkamai BTS', 650]]",12.0,16.0,20,2009,March,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",3800000
10641587,Samut Prakan,Mueang Samut Prakan,Phraek Sa,พุทธรักษา,Townhouse,329.0,2.0,2.0,120,1,116.0,13.5778625,100.6302969,0,Unknown,5.0,4.0,4,2000,May,['Covered car park'],2990000
10508297,Nonthaburi,Bang Bua Thong,Lam Pho,ุ65/42ซอย14 ลำโพ,Detached House,430.0,3.0,2.0,180,1,220.0,13.955753099999999,100.3916201,0,Unknown,5.0,7.0,1,2000,March,"['Covered car park', 'Playground', '24 hours security', 'Swimming pool', 'Wading pool']",2990000
10913548,Bangkok,Sathon,Thung Maha Mek,Suanplu Road,Condo,531.0,1.0,1.0,47,1,144.0,13.7196950686,100.5394896939,3,"[['B2 Arkan Songkhro BRT', 800], ['BL25 Lumphini MRT', 910], ['B3 Technic Krungthep BRT', 930]]",4.0,10.0,5,2013,June,"['Covered car park', 'CCTV', 'Fitness corner', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool']",4550000
11004167,Samut Prakan,Mueang Samut Prakan,Phraek Sa,Phraeksa,Townhouse,565.5,2.0,2.0,80,1,68.0,13.5889875,100.6613281,0,Unknown,4.0,9.0,3,2000,February,[],1650000
10884817,Bangkok,Watthana,Phra Khanong Nuea,Soi On Nut 1/1 Sukhumvit Road77,Condo,600.0,1.0,1.0,23,15,68.0,13.7101567397,100.6022005975,1,"[['E9 On Nut BTS', 560]]",5.0,10.0,17,2020,October,"['Amphitheatre', 'Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Electrical Sub-Station', 'Fitness corner', 'Function room', 'Jogging track', 'Library', 'Lounge', 'Meeting room', 'Mini-Mart', '24 hours security', 'Sky Lounge', 'Steam bath', 'Swimming pool']",3500000
10668382,Bangkok,Lat Phrao,Lat Phrao,ถนนโชคชัย 4 แขวงลาดพร้าว เขตลาดพร้าว กทม.,Condo,496.0,1.0,1.0,24,8,68.0,13.812837,100.596146,0,Unknown,6.0,7.0,9,2017,June,"['Covered car park', 'Club', 'CCTV', 'Fitness corner', 'Pavillion', '24 hours security', 'Swimming pool']",1490000
10977066,Bangkok,Phaya Thai,Sam Sen Nai,Soi Aree 5,Condo,202.0,1.0,1.0,61,1,68.0,13.7827855907,100.5415574711,2,"[['N5 Ari BTS', 490], ['N6 Sena Ruam BTS', 700]]",8.0,10.0,17,1993,December,"['Car Park', 'CCTV', '24 hours security', 'Swimming pool']",4600000
10896244,Samut Prakan,Mueang Samut Prakan,Phraek Sa,88 เทพารักษ์,Townhouse,337.5,2.0,2.0,72,1,68.0,13.6084375,100.6621875,0,Unknown,9.0,6.0,6,2000,September,"['Covered car park', 'Playground', '24 hours security']",1490000
11030001,Bangkok,Din Daeng,Din Daeng,"1035/1-2 Ratchadaphisek Soi 17, Ratchadaphisek Road",Condo,473.0,1.0,1.0,33,6,70.0,13.789971,100.572433,1,"[['BL17 Sutthisan MRT', 170]]",10.0,12.0,13,2013,February,"['CCTV', 'Fitness corner', 'Sauna', '24 hours security', 'Swimming pool']",2500000
10518642,Nonthaburi,Bang Bua Thong,Bang Rak Phatthana,1 บางกรวย - ไทรน้อย,Townhouse,608.5,3.0,3.0,170,1,72.0,13.8621125,100.5143528,1,"[['PP11 Nonthaburi Civic Center MRT', 290]]",11.0,6.0,12,2000,October,[],2780000
9626429,Bangkok,Ratchathewi,Thanon Phaya Thai,83 Phayathai Road,Condo,744.0,1.0,1.0,55,1,87.0,13.754343,100.532812,3,"[['N2 Phaya Thai BTS', 280], ['N1 Ratchathewi BTS', 300], ['A8 Phaya Thai Airport Link', 330]]",13.0,13.0,20,2010,July,"['BBQ pits', 'Covered car park', 'CCTV', 'Fitness corner', 'Sauna', '24 hours security', 'Swimming pool', 'Wading pool']",7490000
8269093,Bangkok,Bang Na,Bang Na,"1 Soi Piyibut 1, Sukhumvit Road",Condo,673.0,1.0,1.0,38,1,101.0,13.6863471819,100.612098589,2,"[['E11 Punnawithi BTS', 760], ['E12 Udom Suk BTS', 820]]",14.0,14.0,17,2018,January,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Library', 'Lift lobby', 'Mini-Mart', '24 hours security', 'Sky Lounge', 'Swimming pool']",5960000
10226967,Bangkok,Prawet,Dok Mai,50/363 Chaloem Phrakiat Ro 9 Soi 28 Yaek 14,Condo,576.0,2.0,1.0,58,6,116.0,13.671014,100.673514,0,Unknown,15.0,5.0,6,1993,March,"[""Children's Playground"", 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1750000
7532291,Nonthaburi,Mueang Nonthaburi,Bang Kraso,ซอยนนทบุรี 15 Sanam Bin Nam Road,Condo,2351.0,1.0,1.0,31,1,145.0,13.87393,100.478563,1,"[['PP08 Phra Nang Klao Bridge MRT', 500]]",18.0,4.0,2,2019,June,"['Covered car park', 'CCTV', 'Fitness corner', 'Function room', 'Game room', 'Gymnasium room', 'Library', 'Mini-Mart', 'Pavillion', 'Playground', 'Putting Green', 'Sauna', '24 hours security', 'Sky Lounge', 'Swimming pool', 'Wading pool']",2880000
10225258,Samut Prakan,Mueang Samut Prakan,Bang Mueang Mai,เทพารักษ์,Detached House,1335.5,4.0,2.0,150,1,160.0,13.6265644164,100.6135378016,0,Unknown,19.0,12.0,7,2000,March,['Covered car park'],3900000
10943547,Bangkok,Chatuchak,Sena Nikhom,Soi Phahonyothin 34,Townhouse,320.0,4.0,3.0,210,1,144.0,13.8360117988,100.5822668783,2,"[['N13 Kasetsart University BTS', 860], ['N12 Sena Nikhom BTS', 980]]",20.0,4.0,5,2010,February,"['CCTV', 'Playground', '24 hours security']",7800000
10864132,Bangkok,Watthana,Phra Khanong Nuea,95 Soi Rim Khlong,Condo,546.0,1.0,1.0,37,7,143.0,13.7147395736,100.6053620701,0,Unknown,17.0,6.0,13,2020,October,"['Car Park', 'Community Garden', 'Community Plaza', 'CCTV', 'Fitness corner', 'Function room', 'Jacuzzi', 'Lounge', 'Pavillion', '24 hours security', 'Swimming pool', 'Wading pool']",5300000
10936025,Bangkok,Watthana,Khlong Toei Nuea,10 Soi Sukhumvit 13,Condo,444.0,1.0,2.0,73,4,142.0,13.74111,100.557812,3,"[['E3 Nana BTS', 310], ['BL22 Sukhumvit MRT', 450], ['BL21 Phetchaburi MRT', 980]]",14.0,13.0,20,2008,December,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security']",8300000
10194196,Nonthaburi,Mueang Nonthaburi,Bang Khen,333 Krungthep-Nonthaburi Rd,Condo,1063.0,1.0,1.0,42,32,141.0,13.841102374,100.5129627055,2,"[['PP13 Yaek Tiwanon MRT', 250], ['PP12 Ministry of Public Health MRT', 840]]",12.0,3.0,5,2014,July,"['Covered car park', 'CCTV', 'Fitness corner', 'Library', 'Mini-Mart', '24 hours security', 'Swimming pool']",3200000
10826559,Samut Prakan,Mueang Samut Prakan,Phraek Sa Mai,Praksa-Tamru Road,Townhouse,3280.0,3.0,2.0,86,1,140.0,13.5867811045,100.6714980366,0,Unknown,9.0,1.0,2,2000,July,"['Car Park', '24 hours security']",2790000
9409028,Bangkok,Chatuchak,Chom Phon,"22 Soi Phaholyothin 18/1, Phaholyothin Road",Condo,900.0,2.0,2.0,69,12,108.0,13.7975987869,100.5560174649,3,"[['N8 Mo Chit BTS', 600], ['BL13 Chatuchak Park MRT', 630], ['BL12 Kamphaeng Phet MRT', 810]]",7.0,17.0,20,2013,June,"['Car Park', 'CCTV', 'Fitness corner', 'Library', 'Lift lobby', '24 hours security', 'Swimming pool']",5990000
10715914,Samut Prakan,Bang Phli,Racha Thewa,Soi Kingkaew 31,Townhouse,353.0,4.0,2.0,100,1,76.0,13.689859,100.72378,0,Unknown,4.0,3.0,2,2000,November,"['Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",3000000
10968444,Bangkok,Huai Khwang,Sam Sen Nok,48 Soi Ladprao 48 separate 3  Ladprao Road,Condo,725.0,1.0,1.0,29,6,75.0,13.794186,100.588656,0,Unknown,20.0,9.0,8,2005,December,"['Car Park', 'Clubhouse', 'CCTV', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1000000
4005062,Bangkok,Chom Thong,Chom Thong,2 Suk Sawat Rd,Condo,747.0,1.0,1.0,27,29,75.0,13.6915019678,100.4808427202,0,Unknown,20.0,11.0,5,2014,December,"['Covered car park', 'CCTV', 'Fitness corner', 'Mini-Mart', '24 hours security', 'Wading pool']",1700000
10881993,Nonthaburi,Mueang Nonthaburi,Bang Khen,Prachacheun Road,Condo,954.0,1.0,1.0,31,9,74.0,13.852339,100.543776,0,Unknown,20.0,14.0,20,2009,July,"['Cafes', 'Covered car park', 'CCTV', 'Eateries', 'Fitness corner', 'Library', 'Mini-Mart', 'Multi-Storey Car Park', 'Playground', '24 hours security', 'Swimming pool']",1800000
10990353,Bangkok,Bang Rak,Silom,Sathorn,Condo,281.0,1.0,1.0,52,33,73.0,13.721755,100.526746,3,"[['S4 Saint Louis BTS', 90], ['S3 Chong Nonsi BTS', 380], ['B1 Sathorn BRT', 410]]",18.0,19.0,20,2014,April,[],5400000
11006465,Nonthaburi,Pak Kret,Khlong Kluea,Chaeng Watthana Road,Condo,1231.0,2.0,1.0,49,21,73.0,13.897264621,100.5523397718,0,Unknown,15.0,6.0,8,2013,January,"['Car Park', 'CCTV', 'Gymnasium room', 'Mini-Mart', '24 hours security', 'Swimming pool']",2890000
11006971,Bangkok,Don Mueang,Si Kan,Si Khan,Townhouse,1158.25,3.0,2.0,118,1,72.0,13.9441332,100.5802503,0,Unknown,14.0,2.0,1,2000,February,[],2790000
10746223,Nonthaburi,Pak Kret,Pak Kret,ถนนบอนด์สต ถนนบอนด์สตรีท (แจ้งวัฒนะ-ติวานนท์),Condo,1085.5,3.0,2.0,110,18,72.0,13.9077337,100.4958678,0,Unknown,14.0,7.0,6,2012,July,"['24 hours security', 'Swimming pool', 'Tennis courts']",3500000
10876066,Bangkok,Don Mueang,Si Kan,Si Khan,Townhouse,1012.75,3.0,2.0,95,1,72.0,13.9193125,100.5675625,0,Unknown,16.0,5.0,1,2000,February,[],2690000
10939981,Bangkok,Khlong Toei,Khlong Tan,"68 Sukhumvit 24 Alley, Khong Tan",Condo,940.0,1.0,1.0,34,26,71.0,13.7253952835,100.5656595582,2,"[['E5 Phrom Phong BTS', 650], ['BL23 Queen Sirikit National Convention Centre MRT', 770]]",17.0,20.0,20,2017,January,"['Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",8300000
10880054,Nonthaburi,Mueang Nonthaburi,Bang Kraso,Rattanathibet Road,Condo,697.0,1.0,1.0,46,12,70.0,13.860403,100.508239,2,"[['PP10 Bang Krasor MRT', 460], ['PP11 Nonthaburi Civic Center MRT', 510]]",18.0,9.0,8,2014,January,"['CCTV', 'Fitness corner', 'Mini-Mart', 'Sauna', '24 hours security', 'Swimming pool', 'Wading pool']",1990000
10904071,Bangkok,Don Mueang,Sanam Bin,. Vibhavadi Rangsit Frontage Road,Condo,1020.5,1.0,1.0,28,2,70.0,13.890493,100.585805,1,"[['RN06 SRT Lak Si', 800]]",20.0,7.0,11,2017,November,"['Covered car park', 'CCTV', '24 hours security']",1350000
10611731,Bangkok,Pathum Wan,Lumphini,1 Wireless Road,Condo,1344.0,1.0,1.0,35,22,69.0,13.7478198122,100.5490615522,2,"[['E2 Ploen Chit BTS', 520], ['E1 Chit Lom BTS', 790]]",16.0,10.0,20,2020,September,"['Aircon Facilities', 'Community Garden', 'CCTV', 'Fitness corner', 'Function room', 'Library', 'Lounge', 'Pool Deck', 'Roof Terrace', '24 hours security']",6955000
11018092,Samut Prakan,Mueang Samut Prakan,Bang Muang,ศรีนครินทร์,Townhouse,1381.3333333333333,3.0,2.0,96,2,68.0,13.5928296062,100.6295152651,0,Unknown,13.0,4.0,5,2000,December,"['Covered car park', 'Playground', '24 hours security']",1750000
10815725,Bangkok,Sai Mai,O Ngoen,Sukhaphiban 5 Road,Detached House,1418.6666666666667,2.0,3.0,170,2,240.0,13.8948313781,100.6564262044,0,Unknown,9.0,3.0,3,2000,April,"['Car Park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",8500000
11034142,Bangkok,Chatuchak,Sena Nikhom,Prasert Manutakit Road,Condo,1456.0,1.0,1.0,51,13,243.0,13.8392860435,100.5800299914,2,"[['N13 Kasetsart University BTS', 430], ['N12 Sena Nikhom BTS', 820]]",20.0,8.0,7,2010,June,"['Car Park', 'Community Garden', 'CCTV', 'Eateries', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Mini-Mart', '24 hours security', 'Swimming pool']",2300000
10931977,Bangkok,Chatuchak,Chom Phon,18 ลาดพร้าว,Condo,183.0,1.0,1.0,30,4,246.0,13.806617,100.570368,2,"[['BL15 Lat Phrao MRT', 300], ['BL16 Ratchadaphisek MRT', 980]]",20.0,8.0,12,2013,July,"['Covered car park', 'CCTV', '24 hours security']",3150000
11003393,Bangkok,Khlong San,Khlong Ton Sai,543 Taksin Road,Condo,593.0,1.0,1.0,38,26,249.0,13.7213126924,100.50685259790001,3,"[['G1/S7 Krung Thon Buri BTS', 350], ['G2 Charoen Nakhon BTS', 590], ['S6 Saphan Taksin BTS', 840]]",20.0,12.0,20,2013,June,"['Car Park', 'Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Sauna', '24 hours security', 'Swimming pool']",4500000
10580676,Bangkok,Huai Khwang,Huai Khwang,"Soi Rama 9, Rama 9 Road",Condo,663.0,1.0,1.0,33,11,251.0,13.754638473,100.56682633,3,"[['BL20 Phra Ram 9 MRT', 390], ['E4 Asok BTS', 690], ['A6 Makkasan Airport Link', 740]]",20.0,14.0,20,2013,December,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",3090000
10903914,Bangkok,Bang Khen,Anusawari,104 Chaengwattana Road,Condo,1358.0,1.0,1.0,31,3,254.0,13.877401,100.594094,2,"[['N17 Wat Phra Sri Mahathat BTS', 380], ['N18 Phahon Yothin 59 BTS', 740]]",20.0,12.0,5,2012,August,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', '24 hours security', 'Swimming pool']",1390000
10961292,Bangkok,Bang Phlat,Bang O,ถนนจรัญสนิทวงศ์,Condo,829.0,2.0,2.0,61,8,257.0,13.799872,100.50772,2,"[['BL08 Bang O MRT', 250], ['BL07 Bang Phlat MRT', 890]]",20.0,13.0,2,2014,December,"['Clubhouse', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",6100000
10855018,Bangkok,Saphan Sung,Saphan Sung,Soi Ramkhamhaeng 164,Detached House,300.0,3.0,3.0,180,1,260.0,13.791162,100.712196,0,Unknown,20.0,11.0,5,2000,May,"['Clubhouse', 'Community Garden', 'CCTV', '24 hours security', 'Swimming pool']",4800000
10393687,Nonthaburi,Pak Kret,Pak Kret,Pak Kret,Detached House,384.0,2.0,1.0,160,1,204.0,13.9077337,100.4958678,0,Unknown,14.0,7.0,6,2000,June,['Covered car park'],4500000
10937631,Samut Prakan,Mueang Samut Prakan,Pak Nam,111 Sukhumvit Road,Condo,468.0,1.0,1.0,32,22,228.0,13.6050643151,100.5964284491,2,"[['E19 Pak Nam BTS', 340], ['E18 Royal Thai Naval Academy BTS', 440]]",20.0,6.0,3,2016,December,"['Covered car park', 'CCTV', 'Fitness corner', 'Launderette', 'Pavillion', 'Sauna', '24 hours security', 'Swimming pool']",2350000
11004493,Samut Prakan,Bang Phli,Racha Thewa,Lat Krabang Road,Detached House,1337.0,3.0,2.0,165,1,252.0,13.714717,100.7251718,0,Unknown,7.0,12.0,10,2018,December,"['Car Park', 'Clubhouse', 'Community Garden', 'Community Plaza', 'CCTV', 'Fitness corner', 'Jogging track', 'Mini-Mart', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool']",7490000
11007323,Nonthaburi,Mueang Nonthaburi,Bang Kraso,557 Nonthaburi Road,Condo,1796.0,2.0,2.0,62,12,192.0,13.8815191177,100.4857063353,0,Unknown,14.0,2.0,4,2016,January,"['Car Park', 'Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Library', 'Lift lobby', 'Lounge', '24 hours security', 'Steam bath', 'Swimming pool']",4590000
6361716,Bangkok,Chatuchak,Chom Phon,Ladprao Road,Condo,497.0,2.0,2.0,56,1,132.0,13.805223,100.574215,2,"[['BL15 Lat Phrao MRT', 140], ['BL16 Ratchadaphisek MRT', 690]]",12.0,9.0,9,2017,February,"['Car Park', 'Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Library', 'Lift lobby', 'Lounge', 'Open car park', '24 hours security', 'Sky Lounge', 'Spa pool']",9780000
10952435,Nonthaburi,Bang Bua Thong,Bang Rak Yai,Soi Thetsaban 2,Townhouse,250.0,4.0,2.0,95,1,72.0,13.8891642615,100.4413236157,0,Unknown,9.0,8.0,3,2016,July,"['Community Garden', 'CCTV', '24 hours security']",2340000
10663111,Bangkok,Khlong Sam Wa,Bang Chan,Khubon Road,Detached House,535.0,3.0,3.0,170,1,332.0,13.8501634516,100.6851278467,0,Unknown,7.0,8.0,4,2000,May,"['Clubhouse', 'Community Garden', '24 hours security', 'Swimming pool']",8100000
10989785,Samut Prakan,Bang Phli,Racha Thewa,"Soi Kanchanaphisek 39, Kanchanaphisek Road",Detached House,388.0,4.0,3.0,188,1,292.0,13.6839946061,100.7123550466,0,Unknown,14.0,2.0,4,2020,February,"['Car Park', 'CCTV', 'Fitness corner', 'Playground', '24 hours security', 'Swimming pool']",8900000
10772215,Bangkok,Chatuchak,Lat Yao,238 Ratchadaphisek Road,Condo,390.0,1.0,1.0,40,1,269.0,13.828352,100.56588,2,"[['N11 Ratchayothin BTS', 420], ['N10 Phahon Yothin 24 BTS', 650]]",20.0,20.0,9,2009,July,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",4150000
9112847,Bangkok,Phaya Thai,Sam Sen Nai,27 Phahonyothin Road,Condo,516.0,2.0,1.0,50,1,246.0,13.7780093698,100.5423919534,2,"[['N5 Ari BTS', 300], ['N4 Sanam Pao BTS', 580]]",20.0,9.0,14,2016,February,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",8450000
10964646,Bangkok,Bang Kapi,Hua Mak,89 Huamak Road,Condo,867.0,1.0,1.0,31,3,223.0,13.7513069905,100.6372939286,0,Unknown,20.0,5.0,4,2015,June,"['Car Park', 'CCTV', 'Fitness corner', 'Mini-Mart', 'Sauna', '24 hours security', 'Swimming pool']",1890000
10820587,Nonthaburi,Bang Yai,Bang Yai,บางใหญ่-บางคูลัด,Detached House,481.5,3.0,2.0,136,1,200.0,13.8433125,100.3790625,0,Unknown,16.0,1.0,3,2000,June,[],4890000
10947629,Bangkok,Sathon,Thung Wat Don,33 ถนนจันทน์ แขวงช่องนนทรี เขตยานนาวา กทม,Condo,64.0,2.0,1.0,67,1,134.0,13.706085,100.536466,2,"[['B4 Thanon Chan BRT', 320], ['B3 Technic Krungthep BRT', 760]]",20.0,17.0,20,1999,June,"['Covered car park', 'CCTV', 'Fitness corner', 'Mini-Mart', 'Playground', '24 hours security', 'Steam bath', 'Swimming pool']",5500000
11001543,Samut Prakan,Bang Phli,Bang Chalong,Bang Chalong,Townhouse,405.5,3.0,2.0,100,1,72.0,13.6383875,100.7567031,0,Unknown,20.0,5.0,1,2000,November,[],1990000
8836973,Bangkok,Chom Thong,Chom Thong,2 Suk Sawat Rd,Condo,747.0,1.0,1.0,27,29,72.0,13.6915019678,100.4808427202,0,Unknown,20.0,11.0,5,2014,December,"['Covered car park', 'CCTV', 'Fitness corner', 'Mini-Mart', '24 hours security', 'Wading pool']",1690000
10609667,Bangkok,Watthana,Khlong Tan Nuea,9 Sukhumvit 49 Rd,Condo,183.0,1.0,1.0,44,4,72.0,13.7285780159,100.5755317202,2,"[['E6 Thong Lo BTS', 570], ['E5 Phrom Phong BTS', 730]]",16.0,18.0,20,2016,March,"['Covered car park', 'CCTV', 'Fitness corner', 'Karaoke', 'Library', '24 hours security', 'Sky Lounge', 'Swimming pool']",7900000
11007748,Bangkok,Din Daeng,Din Daeng,Sutthisarn Winitchai Road,Condo,270.0,1.0,1.0,31,1,72.0,13.789899,100.573568,1,"[['BL17 Sutthisan MRT', 50]]",13.0,12.0,13,2013,July,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Sauna', '24 hours security']",2850000
10616163,Samut Prakan,Mueang Samut Prakan,Samrong Nuea,ถนนศรีนคริ ถนนศรีนครินทร์,Condo,381.0,1.0,1.0,32,4,72.0,13.6435356,100.6323145,0,Unknown,9.0,5.0,12,2012,July,"['Mini-Mart', 'Open car park', '24 hours security', 'Swimming pool', 'Tennis courts']",1250000
10465915,Nonthaburi,Bang Yai,Bang Mae Nang,"Soi 21, Road 1009",Townhouse,492.0,3.0,2.0,110,1,72.0,13.8839782882,100.3709671427,0,Unknown,12.0,1.0,2,2000,January,"['Community Garden', 'CCTV', '24 hours security']",1650000
10406706,Bangkok,Min Buri,Min Buri,Romklao Road,Detached House,428.0,3.0,2.0,140,1,220.0,13.7939543352,100.7454927795,0,Unknown,15.0,1.0,4,2000,September,"['Clubhouse', 'CCTV', 'Fitness corner', 'Sauna', '24 hours security', 'Spa pool', 'Swimming pool']",4300000
